Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
2:4:2:3,111236.51818161877,2,4,2,3,2 14 (2.0:95.0)[false-Van]:4 16 (4.0:15.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[true-Van]:7 6 (7.0:29.0)[false-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:17 8 (17.0:89.0)[true-Walker]:32 12 (32.0:41.0)[true-Van]:12 14 (12.0:17.0)[false-Van]:13 18 (13.0:39.0)[false-Van]:11 20 (11.0:73.0)[false-Van]:16 21 (16.0:85.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[true-Van]:15 8 (15.0:49.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-Van]:23 26 (23.0:63.0)[false-Walker]:18 24 (18.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-Van]:24 17 (24.0:93.0)[false-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-Van]:9 1 (9.0:75.0)[false-Van]:45 24 (45.0:35.0)[true-Van]:21 13 (21.0:93.0)[true-Van]:6 12 (6.0:55.0)[false-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:41 10 (41.0:93.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-Van]:40 9 (40.0:57.0)[false-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:,SOL:R:Van:2:4:5:7:10:12:3:26:9:39::R:City Cargo Bike:37::R:City Cargo Bike:14::R:Van:22:13:11:16:24:31::R:City Cargo Bike:35::R:City Cargo Bike:25::R:Walker:17::R:Van:32:6:36:40::R:City Cargo Bike:33::R:City Cargo Bike:44::R:City Cargo Bike:27::R:City Cargo Bike:8::R:Van:20::R:City Cargo Bike:15::R:Walker:23::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:Van:45::R:Van:21::R:City Cargo Bike:42::R:City Cargo Bike:41::R:City Cargo Bike:34::R:City Cargo Bike:38::R:City Cargo Bike:43:,111236.51818161877,27.0,123858.7683224703,546275.8340016602,1770.0,544505.8340016602,13348.729464391085,1976.5564395743272,12415.359863674095,2814.9720073288704,22.0,7.0,0.0,70.0,52.0,5.0,0.0,43.0,22.0,5.0,0.0,72.0,48.0,5.0,0.0,47.0,CrossOver:advanced
2:4:2:4,-1.0,2,4,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:0,-1.0,2,4,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:1,42054.104982528064,2,4,3,1,15 8 (15.0:49.0)[true-Van]:13 18 (13.0:39.0)[true-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[true-Van]:41 10 (41.0:93.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[true-Van]:25 22 (25.0:39.0)[true-Van]:32 12 (32.0:41.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[true-Van]:22 3 (22.0:49.0)[false-Walker]:39 2 (39.0:81.0)[true-Van]:10 13 (10.0:65.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[true-Van]:7 6 (7.0:29.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[true-Van]:36 19 (36.0:57.0)[false-Van]:21 13 (21.0:93.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[true-Van]:16 21 (16.0:85.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Walker]:17 8 (17.0:89.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:15::R:City Cargo Bike:13::R:City Cargo Bike:31::R:City Cargo Bike:8::R:City Cargo Bike:24::R:City Cargo Bike:26::R:Van:2:37:9::R:Van:12:41:28:11::R:Van:27:14::R:Van:20::R:Van:25:32:4:23::R:Van:35:22::R:Van:39:10::R:Van:33:43:38:6::R:Van:34:7:30:40:19::R:Van:18:36:21:5::R:Van:29:16:45:17:42:44:3:,42054.104982528064,18.0,122894.41095427671,405443.67844617565,1810.0,403633.67844617565,12978.645060203211,NaN,9214.629055594902,2793.05479441538,72.0,0.0,0.0,28.0,89.0,0.0,0.0,11.0,58.0,0.0,0.0,42.0,89.0,0.0,0.0,11.0,CrossOver:simple
2:4:3:2,45531.27450222102,2,4,3,2,2 14 (2.0:95.0)[true-Van]:3 1 (3.0:45.0)[false-Van]:11 20 (11.0:73.0)[true-Van]:35 17 (35.0:49.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[true-Walker]:32 12 (32.0:41.0)[true-Van]:18 24 (18.0:89.0)[false-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[true-Van]:45 24 (45.0:35.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:6 12 (6.0:55.0)[false-Van]:16 21 (16.0:85.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-Van]:34 25 (34.0:41.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-Walker]:31 20 (31.0:63.0)[false-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:42 6 (42.0:17.0)[true-Van]:39 2 (39.0:81.0)[false-Walker]:27 16 (27.0:47.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:29 12 (29.0:13.0)[true-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[true-Van]:9 1 (9.0:75.0)[false-Van]:40 9 (40.0:57.0)[true-Van]:26 8 (26.0:89.0)[false-Walker]:25 22 (25.0:39.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:43 11 (43.0:89.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:38 15 (38.0:83.0)[false-Van]:7 6 (7.0:29.0)[false-Van]:41 10 (41.0:93.0)[false-Van]:15 8 (15.0:49.0)[false-Van]:,SOL:R:Van::R:Van:2:3::R:Van:11::R:Van:35:8::R:Walker:17::R:Van:32:18:28:14::R:Van:19:45:36:6::R:Van:16:37:20::R:City Cargo Bike:13::R:City Cargo Bike:21::R:Van:12:34:44:31:22::R:Van:23::R:Van:42:39:27:5::R:City Cargo Bike:29::R:City Cargo Bike:30::R:Van:33:9::R:Van:40:26:25:24:10::R:Van:43:4:38:7:41:15:,45531.27450222102,18.0,123798.52928175997,414748.72513701796,1810.0,412938.72513701796,13509.450137340433,NaN,9426.10738947768,2813.6029382218176,72.0,6.0,0.0,22.0,89.0,2.0,0.0,9.0,54.0,8.0,0.0,38.0,88.0,1.0,0.0,10.0,RndSwap:simple
2:4:3:3,110456.91656799927,2,4,3,3,2 14 (2.0:95.0)[false-Van]:19 20 (19.0:79.0)[false-Walker]:7 6 (7.0:29.0)[false-Van]:4 16 (4.0:15.0)[true-City Cargo Bike]:26 8 (26.0:89.0)[false-Van]:5 23 (5.0:39.0)[false-Van]:6 12 (6.0:55.0)[false-Van]:44 21 (44.0:7.0)[false-Van]:9 1 (9.0:75.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:12 14 (12.0:17.0)[false-Van]:13 18 (13.0:39.0)[false-Van]:14 7 (14.0:75.0)[false-Van]:11 20 (11.0:73.0)[false-Van]:15 8 (15.0:49.0)[false-Van]:16 21 (16.0:85.0)[false-Van]:17 8 (17.0:89.0)[false-Van]:3 1 (3.0:45.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[true-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[true-City Cargo Bike]:20 19 (20.0:45.0)[true-Van]:27 16 (27.0:47.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[true-Van]:39 2 (39.0:81.0)[true-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[true-Van]:21 13 (21.0:93.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:32 12 (32.0:41.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-Walker]:30 22 (30.0:33.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:,SOL:R:Van:2:7:26:5:6:44:9:10::R:Walker:19::R:City Cargo Bike:4::R:Van:12:13:14:11:15:16:17::R:City Cargo Bike:3:42::R:Van:22:25:30:45::R:City Cargo Bike:35::R:City Cargo Bike:31::R:City Cargo Bike:40::R:Van:20::R:City Cargo Bike:27::R:Van:8::R:Van:39::R:City Cargo Bike:38::R:City Cargo Bike:34::R:City Cargo Bike:33::R:City Cargo Bike:23::R:City Cargo Bike:18::R:Van:24::R:City Cargo Bike:21::R:City Cargo Bike:32::R:Walker:28::R:City Cargo Bike:37::R:City Cargo Bike:41::R:City Cargo Bike:43::R:City Cargo Bike:29::R:City Cargo Bike:36:,110456.91656799927,27.0,124309.07373028362,545957.4248347359,1840.0,544117.4248347359,13440.425058983852,1964.04901109184,12408.123291698545,2825.2062211428097,26.0,7.0,0.0,67.0,52.0,5.0,0.0,43.0,23.0,7.0,0.0,71.0,49.0,6.0,0.0,45.0,CrossOver:advanced
2:4:3:4,-1.0,2,4,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:0,-1.0,2,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:1,-1.0,2,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:2,119297.03565607543,2,4,4,2,4 16 (4.0:15.0)[true-Van]:2 14 (2.0:95.0)[false-Van]:36 19 (36.0:57.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-Van]:12 14 (12.0:17.0)[false-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[true-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Walker]:16 21 (16.0:85.0)[true-Van]:18 24 (18.0:89.0)[false-Van]:45 24 (45.0:35.0)[false-Walker]:14 7 (14.0:75.0)[false-Walker]:9 1 (9.0:75.0)[true-Van]:13 18 (13.0:39.0)[true-Van]:20 19 (20.0:45.0)[false-Van]:34 25 (34.0:41.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-Van]:3 1 (3.0:45.0)[false-Van]:7 6 (7.0:29.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:11 20 (11.0:73.0)[true-Van]:19 20 (19.0:79.0)[false-Walker]:26 8 (26.0:89.0)[false-Walker]:24 17 (24.0:93.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[true-Van]:25 22 (25.0:39.0)[true-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:,SOL:R:Van:4:2:8:12:6:39:18:17:3::R:City Cargo Bike:36::R:City Cargo Bike:5::R:City Cargo Bike:37::R:City Cargo Bike:43::R:City Cargo Bike:32::R:City Cargo Bike:22:42::R:Van:41:20:7:10::R:City Cargo Bike:38::R:City Cargo Bike:44::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:40::R:Walker:15::R:Van:16::R:Walker:45::R:Walker:14::R:Van:9::R:Van:13::R:City Cargo Bike:34::R:Van:11::R:Walker:19::R:Walker:26::R:City Cargo Bike:24::R:City Cargo Bike:23::R:Van:21::R:Van:25::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:35::R:City Cargo Bike:27:,119297.03565607543,32.0,99880.07860090087,500442.275674493,2160.0,498282.275674493,13042.227064853541,2028.758772745309,11373.688083511204,2270.001786384111,25.0,16.0,0.0,59.0,43.0,11.0,0.0,45.0,17.0,14.0,0.0,69.0,38.0,11.0,0.0,52.0,RndSwap:advanced
2:4:4:3,117385.13853737207,2,4,4,3,2 14 (2.0:95.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Walker]:8 5 (8.0:87.0)[false-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[true-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-Walker]:10 13 (10.0:65.0)[true-City Cargo Bike]:32 12 (32.0:41.0)[true-Van]:35 17 (35.0:49.0)[true-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-Van]:17 8 (17.0:89.0)[false-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[true-Van]:11 20 (11.0:73.0)[true-Van]:45 24 (45.0:35.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:16 21 (16.0:85.0)[true-City Cargo Bike]:18 24 (18.0:89.0)[false-Van]:20 19 (20.0:45.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:12 14 (12.0:17.0)[false-Van]:21 13 (21.0:93.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-Van]:25 22 (25.0:39.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-Walker]:9 1 (9.0:75.0)[false-Van]:40 9 (40.0:57.0)[true-Van]:15 8 (15.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:,SOL:R:Van:2:4:5:8:7:17:36:3:9::R:City Cargo Bike:37::R:City Cargo Bike:39:22::R:City Cargo Bike:43::R:Walker:6::R:Van:41:18:12:31::R:City Cargo Bike:44::R:Walker:26::R:City Cargo Bike:10::R:Van:32::R:Van:35::R:City Cargo Bike:14::R:City Cargo Bike:28::R:City Cargo Bike:24::R:Van:19::R:Van:11::R:City Cargo Bike:45::R:City Cargo Bike:16::R:City Cargo Bike:20::R:City Cargo Bike:13::R:City Cargo Bike:21::R:City Cargo Bike:34::R:City Cargo Bike:42::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:30::R:Walker:33::R:Van:40::R:City Cargo Bike:15::R:Van:23::R:City Cargo Bike:38:,117385.13853737207,32.0,122476.19917457622,555368.3949286424,2160.0,553208.3949286424,14894.082223096759,1916.132214823733,12622.008975650964,2783.5499812403687,25.0,9.0,0.0,66.0,43.0,7.0,0.0,50.0,21.0,7.0,0.0,72.0,42.0,5.0,0.0,53.0,AddRoute:CargoBike:advanced
2:4:4:4,-1.0,2,4,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:0:0,-1.0,3,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:0:1,24958.236168301184,3,0,0,1,4 16 (4.0:15.0)[false-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[true-Van]:2 14 (2.0:95.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[true-Van]:11 20 (11.0:73.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:16 21 (16.0:85.0)[false-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-Van]:20 19 (20.0:45.0)[false-Van]:40 9 (40.0:57.0)[false-Van]:45 24 (45.0:35.0)[false-Van]:24 17 (24.0:93.0)[false-Van]:26 8 (26.0:89.0)[false-Van]:19 20 (19.0:79.0)[false-Van]:23 26 (23.0:63.0)[false-Van]:28 20 (28.0:29.0)[false-Van]:29 12 (29.0:13.0)[false-Van]:30 22 (30.0:33.0)[false-Van]:32 12 (32.0:41.0)[false-Van]:33 14 (33.0:67.0)[false-Van]:15 8 (15.0:49.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-Van]:21 13 (21.0:93.0)[false-Van]:34 25 (34.0:41.0)[false-Van]:35 17 (35.0:49.0)[false-Van]:36 19 (36.0:57.0)[false-Van]:31 20 (31.0:63.0)[false-Van]:9 1 (9.0:75.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[true-Van]:39 2 (39.0:81.0)[false-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:,SOL:R:Van:4:12:7:3:10::R:Van:5:2:14::R:Van:8:11:13:25:22:6::R:Van:16:17:18:20:40::R:Van:45:24:26:19:23::R:Van:28:29:30:32:33:15::R:Van:27:21:34:35:36::R:Van:31:9::R:Van:38:39:43:41:37:44:42:,24958.236168301184,9.0,124791.1808415059,375453.54252451775,1080.0,374373.54252451775,4899.312547966329,875.1904560132357,8533.035057375404,2836.163200943316,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,DelRoute:LargeVan:simple
3:0:0:2,27508.951527388726,3,0,0,2,2 14 (2.0:95.0)[false-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:27 16 (27.0:47.0)[false-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:10 13 (10.0:65.0)[false-Walker]:45 24 (45.0:35.0)[true-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-Van]:6 12 (6.0:55.0)[false-Van]:18 24 (18.0:89.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-Van]:12 14 (12.0:17.0)[true-Van]:36 19 (36.0:57.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[true-Van]:7 6 (7.0:29.0)[false-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Walker]:31 20 (31.0:63.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-Van]:21 13 (21.0:93.0)[true-Van]:28 20 (28.0:29.0)[false-Van]:30 22 (30.0:33.0)[false-Van]:32 12 (32.0:41.0)[false-Van]:29 12 (29.0:13.0)[false-Van]:34 25 (34.0:41.0)[false-Van]:35 17 (35.0:49.0)[false-Van]:38 15 (38.0:83.0)[false-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:4 16 (4.0:15.0)[false-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:,SOL:R:Van:2:39:19:24:23::R:Van:5:27:17:26:16:10::R:Van:45:42:20:13:6::R:Van:18:37:33:11::R:Van:12:36:14::R:Van:3:7:22:15:31:8:9::R:Van:21:28:30:32:29::R:Van:34:35:38:43:41:40::R:Van:25:4:44:,27508.951527388726,9.0,137544.75763694363,413714.2729108309,1080.0,412634.2729108309,4991.90987522849,976.7782903849462,9402.597111609794,3126.017219021446,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:0:0:3,-1.0,3,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:0:4,-1.0,3,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:1:0,-1.0,3,0,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
