Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
4:1:2:4,71218.57168405804,4,1,2,4,2 11 (2.0:60.0)[false-Van]:3 20 (3.0:46.0)[false-Van]:11 22 (11.0:95.0)[false-Van]:4 26 (4.0:91.0)[false-Van]:5 17 (5.0:70.0)[false-Van]:6 5 (6.0:86.0)[false-Van]:7 17 (7.0:20.0)[false-Van]:8 1 (8.0:41.0)[false-Van]:10 16 (10.0:46.0)[false-Van]:21 11 (21.0:65.0)[false-Van]:12 2 (12.0:16.0)[false-Van]:13 22 (13.0:41.0)[false-Van]:16 20 (16.0:71.0)[false-Van]:14 25 (14.0:60.0)[false-Van]:15 20 (15.0:55.0)[false-Van]:17 21 (17.0:39.0)[false-Van]:18 26 (18.0:61.0)[false-Van]:19 12 (19.0:80.0)[false-Van]:24 17 (24.0:34.0)[false-Van]:20 5 (20.0:100.0)[false-Van]:22 5 (22.0:40.0)[false-Van]:32 16 (32.0:41.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:40 2 (40.0:75.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[true-Van]:31 17 (31.0:76.0)[false-Walker]:9 15 (9.0:21.0)[true-Van]:44 10 (44.0:99.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[true-Van]:63 6 (63.0:56.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-Walker]:25 12 (25.0:36.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[true-Van]:29 12 (29.0:51.0)[false-Van]:57 25 (57.0:60.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[true-Van]:55 10 (55.0:41.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-Van]:62 17 (62.0:40.0)[true-Van]:53 26 (53.0:85.0)[false-Van]:39 16 (39.0:74.0)[false-Van]:33 15 (33.0:35.0)[true-Van]:35 12 (35.0:15.0)[false-Walker]:30 2 (30.0:61.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[true-Van]:52 6 (52.0:25.0)[true-Van]:46 1 (46.0:75.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-Walker]:36 22 (36.0:21.0)[true-Van]:38 21 (38.0:34.0)[true-Van]:50 7 (50.0:71.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[true-Van]:54 17 (54.0:60.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:11:4:5::R:Van:6:7:8:10:21:12:13:16::R:Van:14:15:17:18::R:Van:19:24:20:22::R:Van:32:61:59:58:40::R:Van:47:31::R:Van:9:44:37::R:Van:34:63:41:25:23::R:Van:43:29:57:60:48:45:26::R:Van:56:55:28:51::R:Van:62:53:39::R:Van:33:35:30::R:Van:42::R:Van:52:46:27::R:Van:36::R:Van:38:50::R:Van:49:54:,71218.57168405804,17.0,356092.8584202902,1070318.5752608706,2040.0,1068278.5752608706,8357.908632209039,1377.8240318965654,17263.202826788234,5743.433200327262,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
4:1:3:0,-1.0,4,1,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:3:1,-1.0,4,1,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:3:2,53032.80138367445,4,1,3,2,52 6 (52.0:25.0)[true-Van]:3 20 (3.0:46.0)[false-Walker]:41 6 (41.0:65.0)[false-Walker]:32 16 (32.0:41.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Walker]:9 15 (9.0:21.0)[true-Van]:46 1 (46.0:75.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[true-Van]:18 26 (18.0:61.0)[true-Van]:17 21 (17.0:39.0)[true-Van]:54 17 (54.0:60.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-Van]:47 63 (47.0:30.0)[true-Van]:16 20 (16.0:71.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-Van]:35 12 (35.0:15.0)[false-Walker]:44 10 (44.0:99.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-Van]:36 22 (36.0:21.0)[false-Walker]:25 12 (25.0:36.0)[false-Van]:29 12 (29.0:51.0)[false-Van]:22 5 (22.0:40.0)[false-Van]:20 5 (20.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[true-Van]:10 16 (10.0:46.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-Van]:15 20 (15.0:55.0)[true-Van]:43 6 (43.0:100.0)[true-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-Van]:28 21 (28.0:19.0)[true-Van]:62 17 (62.0:40.0)[false-Van]:51 1 (51.0:56.0)[false-Van]:56 25 (56.0:6.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:26 12 (26.0:69.0)[false-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[true-Van]:38 21 (38.0:34.0)[false-Van]:33 15 (33.0:35.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-Van]:19 12 (19.0:80.0)[false-Walker]:53 26 (53.0:85.0)[true-Van]:42 2 (42.0:55.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-Walker]:5 17 (5.0:70.0)[true-Van]:8 1 (8.0:41.0)[true-Van]:63 6 (63.0:56.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:52:3:41::R:Van:32:61:31::R:Van:9:46:4::R:Van:14::R:Van:18::R:Van:17:54:57:11::R:Van:47:16::R:Van:23:35:44:48:36:25:29::R:Van:22:20:6::R:Van:2::R:Van:10:34:27::R:Van:15::R:Van:43:12:7:21::R:Van:28:62:51:56:39::R:Van:58:26:49:37::R:Van:24:38:33:45:60:19::R:Van:53:42:30::R:Van:5::R:Van:8:63:55:50:59:40:13:,53032.80138367445,20.0,265164.00691837224,797892.020755117,2400.0,795492.020755117,8557.508694937764,NaN,12869.226141211564,4276.838821264068,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:1:3:3,57729.1532198987,4,1,3,3,52 6 (52.0:25.0)[true-Van]:3 20 (3.0:46.0)[false-Walker]:32 16 (32.0:41.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Walker]:9 15 (9.0:21.0)[true-Van]:46 1 (46.0:75.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[true-Van]:18 26 (18.0:61.0)[true-Van]:17 21 (17.0:39.0)[true-Van]:54 17 (54.0:60.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-Van]:47 63 (47.0:30.0)[true-Van]:16 20 (16.0:71.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-Van]:35 12 (35.0:15.0)[false-Walker]:44 10 (44.0:99.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-Van]:36 22 (36.0:21.0)[false-Walker]:25 12 (25.0:36.0)[false-Van]:29 12 (29.0:51.0)[false-Van]:22 5 (22.0:40.0)[false-Van]:20 5 (20.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[true-Van]:10 16 (10.0:46.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-Walker]:27 15 (27.0:61.0)[false-Van]:15 20 (15.0:55.0)[true-Van]:43 6 (43.0:100.0)[true-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-Van]:28 21 (28.0:19.0)[true-Van]:62 17 (62.0:40.0)[false-Van]:51 1 (51.0:56.0)[false-Van]:56 25 (56.0:6.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:26 12 (26.0:69.0)[false-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[true-Van]:38 21 (38.0:34.0)[false-Van]:33 15 (33.0:35.0)[true-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-Van]:19 12 (19.0:80.0)[false-Walker]:53 26 (53.0:85.0)[true-Van]:42 2 (42.0:55.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-Walker]:5 17 (5.0:70.0)[true-Van]:8 1 (8.0:41.0)[true-Van]:63 6 (63.0:56.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:52:3::R:Van:32:61:31::R:Van:9:46:4::R:Van:14::R:Van:18::R:Van:17:54:57:11::R:Van:47:16::R:Van:23:35:44:48:36:25:29::R:Van:22:20:6::R:Van:2::R:Van:10:34:41:27::R:Van:15::R:Van:43:12:7:21::R:Van:28:62:51:56:39::R:Van:58:26:49:37::R:Van:24:38::R:Van:33:45:60:19::R:Van:53:42:30::R:Van:5::R:Van:8:63:55:50:59:40:13:,57729.1532198987,21.0,288645.76609949354,868457.2982984807,2520.0,865937.2982984807,8557.508694937764,NaN,14007.375779007752,4655.5768725724765,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
4:1:3:4,73668.61808423378,4,1,3,4,32 16 (32.0:41.0)[true-Van]:27 15 (27.0:61.0)[false-Van]:61 22 (61.0:31.0)[true-Van]:8 1 (8.0:41.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[true-Van]:31 17 (31.0:76.0)[false-Van]:28 21 (28.0:19.0)[true-Van]:57 25 (57.0:60.0)[false-Van]:4 26 (4.0:91.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[true-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[true-Van]:55 10 (55.0:41.0)[false-Van]:9 15 (9.0:21.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[true-Van]:10 16 (10.0:46.0)[true-Van]:48 10 (48.0:21.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:47 63 (47.0:30.0)[true-Van]:41 6 (41.0:65.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[true-Van]:54 17 (54.0:60.0)[true-Van]:56 25 (56.0:6.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Van]:29 12 (29.0:51.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[true-Van]:39 16 (39.0:74.0)[true-Van]:40 2 (40.0:75.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[true-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[true-Van]:62 17 (62.0:40.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:32:27::R:Van:61:8:2::R:Van:3:31::R:Van:28:57:4::R:Van:7:17::R:Van:12:55:9::R:Van:16::R:Van:10:48:13:18:19::R:City Cargo Bike:15::R:Van:21:22:23:24:25:26:36::R:Van:58::R:Van:47:41::R:Van:11::R:Van:54:56:14::R:Van:6:29::R:Van:33:34:35::R:Van:5::R:Van:39:40:42:43:44:63:45:38:37::R:Van:46:49:50:51:52:53:20::R:Van:60:62:59:30:,73668.61808423378,21.0,354427.8391615869,1071299.6179885932,2450.0,1068849.6179885932,7032.127501193644,NaN,17279.026096590213,5716.578050993337,95.0,0.0,0.0,5.0,98.0,0.0,0.0,2.0,96.0,0.0,0.0,4.0,98.0,0.0,0.0,2.0,CrossOver:simple
4:1:4:0,-1.0,4,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:4:1,-1.0,4,1,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:4:2,-1.0,4,1,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:4:3,86490.91685726521,4,1,4,3,2 11 (2.0:60.0)[true-Van]:22 5 (22.0:40.0)[true-City Cargo Bike]:38 21 (38.0:34.0)[true-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-Van]:51 1 (51.0:56.0)[false-Van]:5 17 (5.0:70.0)[false-Van]:49 21 (49.0:75.0)[true-Van]:18 26 (18.0:61.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[true-Van]:12 2 (12.0:16.0)[false-Van]:9 15 (9.0:21.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[true-Van]:48 10 (48.0:21.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-Walker]:27 15 (27.0:61.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[true-Van]:11 22 (11.0:95.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[true-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-Van]:59 16 (59.0:20.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:44 10 (44.0:99.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[true-Van]:3 20 (3.0:46.0)[false-Van]:19 12 (19.0:80.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[true-Van]:16 20 (16.0:71.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[true-Van]:53 26 (53.0:85.0)[true-City Cargo Bike]:35 12 (35.0:15.0)[true-Van]:31 17 (31.0:76.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:43 6 (43.0:100.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[true-Van]:41 6 (41.0:65.0)[false-Walker]:29 12 (29.0:51.0)[true-Van]:57 25 (57.0:60.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-Walker]:21 11 (21.0:65.0)[false-Van]:25 12 (25.0:36.0)[true-Van]:6 5 (6.0:86.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[true-Van]:39 16 (39.0:74.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[true-Van]:54 17 (54.0:60.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:City Cargo Bike:22::R:City Cargo Bike:38::R:City Cargo Bike:52:30::R:City Cargo Bike:10::R:City Cargo Bike:63:40::R:Van:56:51:5::R:Van:49:18::R:Van:7:12:9:55:20::R:Van:50:48:46:42:47:27::R:City Cargo Bike:15::R:Van:23:11::R:Van:62:17:4::R:Van:59:34:24:8::R:Van:32:61:58:44:14::R:Van:13:3:19::R:Van:37:16::R:Van:26::R:City Cargo Bike:53::R:Van:35:31::R:Van:33:43::R:Van:45:41::R:Van:29:57:36:21::R:Van:25:6::R:Van:28:39::R:Van:60:54:,86490.91685726521,27.0,279920.0195938844,903523.8846586299,2750.0,900773.8846586299,6760.423754704657,NaN,14572.965881590804,4514.839025707813,74.0,0.0,0.0,26.0,85.0,0.0,0.0,15.0,65.0,0.0,0.0,35.0,89.0,0.0,0.0,11.0,CrossOver:simple
4:1:4:4,87721.15916674004,4,1,4,4,2 11 (2.0:60.0)[true-Van]:45 11 (45.0:25.0)[true-Van]:22 5 (22.0:40.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-Van]:61 22 (61.0:31.0)[true-Van]:58 25 (58.0:40.0)[false-Van]:44 10 (44.0:99.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[true-Van]:52 6 (52.0:25.0)[true-Van]:31 17 (31.0:76.0)[false-Walker]:9 15 (9.0:21.0)[true-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-Walker]:46 1 (46.0:75.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-Van]:13 22 (13.0:41.0)[false-Van]:14 25 (14.0:60.0)[true-Van]:18 26 (18.0:61.0)[true-Van]:17 21 (17.0:39.0)[true-Van]:43 6 (43.0:100.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-Van]:16 20 (16.0:71.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-Van]:48 10 (48.0:21.0)[false-Van]:36 22 (36.0:21.0)[false-Walker]:42 2 (42.0:55.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-Van]:25 12 (25.0:36.0)[true-Van]:6 5 (6.0:86.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[true-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-Van]:5 17 (5.0:70.0)[false-Van]:49 21 (49.0:75.0)[true-Van]:7 17 (7.0:20.0)[true-Van]:55 10 (55.0:41.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[true-Van]:47 63 (47.0:30.0)[false-Walker]:15 20 (15.0:55.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[true-Van]:59 16 (59.0:20.0)[true-Van]:24 17 (24.0:34.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-Van]:19 12 (19.0:80.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[true-Van]:26 12 (26.0:69.0)[true-Van]:28 21 (28.0:19.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[true-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:39 16 (39.0:74.0)[false-Walker]:29 12 (29.0:51.0)[true-Van]:54 17 (54.0:60.0)[false-Van]:60 5 (60.0:94.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:45:22:35:10:32:27::R:Van:61:58:44:4::R:Van:30::R:Van:52:31::R:Van:9:12:34:41:46:51:13::R:Van:14::R:Van:18::R:Van:17:43:57:11:16::R:Van:23:48:36:42:21::R:Van:25:6::R:City Cargo Bike:38::R:City Cargo Bike:63:40::R:Van:56:5::R:Van:49::R:Van:7:55:20::R:Van:50:47:15::R:Van:62::R:Van:59:24:8:3:19::R:Van:37::R:Van:26:28::R:City Cargo Bike:53::R:Van:33:39::R:Van:29:54:60:,87721.15916674004,25.0,357997.4614997176,1109025.7182327458,2790.0,1106235.7182327458,7526.67300893027,NaN,17887.511584399126,5774.152604834155,88.0,0.0,0.0,12.0,94.0,0.0,0.0,6.0,82.0,0.0,0.0,18.0,94.0,0.0,0.0,6.0,CrossOver:simple
4:2:0:0,-1.0,4,2,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:2:0:1,-1.0,4,2,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:2:0:2,53014.978955294566,4,2,0,2,2 11 (2.0:60.0)[false-Van]:3 20 (3.0:46.0)[false-Van]:4 26 (4.0:91.0)[false-Van]:5 17 (5.0:70.0)[false-Van]:54 17 (54.0:60.0)[false-Van]:6 5 (6.0:86.0)[false-Van]:7 17 (7.0:20.0)[false-Van]:8 1 (8.0:41.0)[false-Van]:9 15 (9.0:21.0)[false-Van]:10 16 (10.0:46.0)[false-Van]:12 2 (12.0:16.0)[false-Van]:13 22 (13.0:41.0)[false-Van]:14 25 (14.0:60.0)[false-Van]:15 20 (15.0:55.0)[false-Van]:16 20 (16.0:71.0)[false-Van]:17 21 (17.0:39.0)[false-Van]:18 26 (18.0:61.0)[false-Van]:19 12 (19.0:80.0)[false-Van]:11 22 (11.0:95.0)[false-Van]:21 11 (21.0:65.0)[false-Van]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-Van]:24 17 (24.0:34.0)[false-Van]:25 12 (25.0:36.0)[false-Van]:26 12 (26.0:69.0)[false-Van]:27 15 (27.0:61.0)[false-Van]:28 21 (28.0:19.0)[false-Van]:36 22 (36.0:21.0)[false-Van]:29 12 (29.0:51.0)[false-Van]:31 17 (31.0:76.0)[false-Van]:32 16 (32.0:41.0)[false-Van]:46 1 (46.0:75.0)[false-Van]:33 15 (33.0:35.0)[false-Van]:34 26 (34.0:1.0)[false-Van]:35 12 (35.0:15.0)[false-Van]:37 16 (37.0:79.0)[false-Van]:20 5 (20.0:100.0)[false-Van]:38 21 (38.0:34.0)[false-Van]:39 16 (39.0:74.0)[false-Van]:40 2 (40.0:75.0)[false-Van]:41 6 (41.0:65.0)[false-Van]:42 2 (42.0:55.0)[false-Van]:43 6 (43.0:100.0)[false-Van]:55 10 (55.0:41.0)[false-Van]:44 10 (44.0:99.0)[false-Van]:45 11 (45.0:25.0)[false-Van]:30 2 (30.0:61.0)[false-Van]:47 63 (47.0:30.0)[false-Van]:48 10 (48.0:21.0)[false-Van]:49 21 (49.0:75.0)[false-Van]:50 7 (50.0:71.0)[false-Van]:51 1 (51.0:56.0)[false-Van]:52 6 (52.0:25.0)[false-Van]:53 26 (53.0:85.0)[false-Van]:56 25 (56.0:6.0)[false-Van]:57 25 (57.0:60.0)[false-Van]:58 25 (58.0:40.0)[false-Van]:59 16 (59.0:20.0)[false-Van]:60 5 (60.0:94.0)[false-Van]:61 22 (61.0:31.0)[false-Van]:62 17 (62.0:40.0)[false-Van]:63 6 (63.0:56.0)[false-Van]:,SOL:R:Van:2:3:4:5:54:6:8:12::R:Van:7:9:10:13:14:46:40:51::R:Van:15:16:17:18:19::R:Van:11:21:22:23:24:25:20:41::R:Van:26:27:28:36:29:31::R:Van:32:33:34:35:37:42:43:30::R:Van:38:39:55:44:45:48:49::R:Van:47:50:52:59:60::R:Van:53:56:57:61::R:Van:58:62:63:,53014.978955294566,10.0,265074.8947764729,796424.6843294186,1200.0,795224.6843294186,9922.611438638587,1028.449436507712,12845.559424668041,4275.401528652788,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:advanced
