Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
4:0:3:3,59052.522182139925,4,0,3,3,2 23 (2.0:93.0)[true-Van]:9 24 (9.0:23.0)[true-Van]:48 12 (48.0:63.0)[false-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[true-Van]:3 17 (3.0:15.0)[true-Van]:34 4 (34.0:35.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:7 3 (7.0:29.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[true-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[true-Van]:24 22 (24.0:47.0)[false-Van]:16 16 (16.0:25.0)[true-Van]:11 7 (11.0:21.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[true-Van]:17 16 (17.0:85.0)[true-Van]:19 9 (19.0:77.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[true-Van]:38 12 (38.0:5.0)[true-Van]:21 14 (21.0:31.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[true-Van]:30 11 (30.0:37.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[true-Van]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[true-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[true-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[true-Van]:60 9 (60.0:13.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:9:48:15::R:Van:18::R:Van:3:34:5::R:Van:6:7:8::R:Van:12:39:13::R:Van:56:24::R:Van:16:11:4:25:37::R:Van:14::R:Van:17:19::R:Van:20::R:Van:38:21:23::R:Van:26:30:31:44:58:32:36::R:City Cargo Bike:59::R:City Cargo Bike:29::R:City Cargo Bike:10::R:Van:40:41:42:53:27::R:Van:33:50:46:43:45:28::R:Van:47:49:51:52:22::R:Van:54:60:55:57:61:35:,59052.522182139925,21.0,235911.06593423607,733783.8157932938,2310.0,731473.8157932938,6325.155810918881,NaN,12229.730263221563,3931.8510989039346,86.0,0.0,0.0,14.0,95.0,0.0,0.0,5.0,80.0,0.0,0.0,20.0,94.0,0.0,0.0,6.0,CrossOver:simple
4:0:3:4,58499.3024319885,4,0,3,4,2 23 (2.0:93.0)[true-Van]:22 10 (22.0:49.0)[false-Walker]:28 2 (28.0:49.0)[true-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[true-Van]:12 12 (12.0:93.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[true-Van]:16 16 (16.0:25.0)[true-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[true-Van]:21 14 (21.0:31.0)[false-Van]:24 22 (24.0:47.0)[false-Van]:17 16 (17.0:85.0)[true-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[true-Van]:26 9 (26.0:39.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:38 12 (38.0:5.0)[true-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[true-Van]:43 11 (43.0:31.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[true-Van]:60 9 (60.0:13.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[true-Van]:30 11 (30.0:37.0)[true-Van]:39 72 (39.0:19.0)[true-Van]:56 18 (56.0:53.0)[true-Van]:20 18 (20.0:45.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[true-Van]:57 6 (57.0:57.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:22::R:Van:28:53:15::R:Van:3:4:11:6:7:8::R:Van:9:12::R:Van:14::R:Van:16:18:29:10::R:Van:19:21:24::R:Van:17:42:41:5::R:Van:33:26:54:51:40:23::R:Van:38:31:32:35:36::R:Van:34:43:37:27::R:Van:50:60:44:45:25::R:Van:46:47:48:49:52:13::R:Van:61::R:Van:30::R:Van:39::R:Van:56:20::R:Van:55:57:58:59:,58499.3024319885,19.0,292496.5121599424,879769.5364798272,2280.0,877489.5364798272,6385.839384519292,NaN,14662.825607997122,4874.941869332373,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
4:0:4:0,-1.0,4,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:1,-1.0,4,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:2,-1.0,4,0,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:3,-1.0,4,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:4:4,90617.19869181003,4,0,4,4,2 23 (2.0:93.0)[true-Van]:32 18 (32.0:97.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[true-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-Walker]:10 11 (10.0:67.0)[true-Van]:41 5 (41.0:35.0)[true-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Van]:57 6 (57.0:57.0)[false-Van]:8 24 (8.0:47.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[true-Van]:20 18 (20.0:45.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[true-Van]:14 14 (14.0:69.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[true-Van]:16 16 (16.0:25.0)[true-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[true-Van]:12 12 (12.0:93.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[true-Van]:44 19 (44.0:47.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:17 16 (17.0:85.0)[true-Van]:25 19 (25.0:33.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-Van]:58 12 (58.0:89.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[true-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[true-Walker]:24 22 (24.0:47.0)[true-Van]:61 15 (61.0:91.0)[true-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[true-Van]:59 27 (59.0:51.0)[true-Van]:48 12 (48.0:63.0)[true-Van]:,SOL:R:Van::R:Van:2:32:13::R:Van:21:42:5::R:Van:10::R:City Cargo Bike:41:7::R:City Cargo Bike:6::R:City Cargo Bike:3::R:Van:52:57:8::R:Van:39:20::R:Van:11:14::R:Van:19::R:Van:16:31:4:22::R:Van:35:12:27::R:Van:36:44:29:23::R:Van:17:25:33:55:15::R:City Cargo Bike:49::R:City Cargo Bike:51:40::R:City Cargo Bike:26::R:Van:34:54:50:58:53:37::R:City Cargo Bike:9::R:Van:38:46:47:60:43:28::R:Walker:30::R:Van:24::R:Van:61:45:18::R:Van:56::R:Van:59::R:Van:48:,90617.19869181003,27.0,272110.4987397278,891401.6941069122,2680.0,888721.6941069122,6248.190619882723,NaN,14856.694901781872,4535.174978995463,70.0,4.0,0.0,26.0,83.0,2.0,0.0,15.0,60.0,5.0,0.0,35.0,88.0,1.0,0.0,11.0,CrossOver:simple
4:1:0:0,-1.0,4,1,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:0:1,-1.0,4,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:0:2,41307.991686347115,4,1,0,2,24 22 (24.0:47.0)[false-Van]:59 27 (59.0:51.0)[false-Walker]:42 14 (42.0:27.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Van]:10 11 (10.0:67.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:28 2 (28.0:49.0)[false-Van]:44 19 (44.0:47.0)[false-Walker]:57 6 (57.0:57.0)[false-Van]:6 22 (6.0:13.0)[false-Van]:55 22 (55.0:5.0)[true-Van]:9 24 (9.0:23.0)[true-Van]:32 18 (32.0:97.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-Walker]:52 13 (52.0:65.0)[false-Van]:5 6 (5.0:53.0)[false-Walker]:56 18 (56.0:53.0)[true-Van]:49 10 (49.0:79.0)[false-Van]:58 12 (58.0:89.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-Walker]:38 12 (38.0:5.0)[false-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Van]:43 11 (43.0:31.0)[false-Walker]:22 10 (22.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[true-Van]:33 15 (33.0:31.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[true-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[true-Van]:17 16 (17.0:85.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-Van]:8 24 (8.0:47.0)[false-Walker]:11 7 (11.0:21.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Van]:12 12 (12.0:93.0)[false-Van]:25 19 (25.0:33.0)[false-Van]:47 3 (47.0:1.0)[false-Van]:14 14 (14.0:69.0)[false-Walker]:39 72 (39.0:19.0)[false-Van]:35 12 (35.0:79.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[true-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-Van]:,SOL:R:Van:24:59:42:29:7:10::R:Van:3:28:44:57:6::R:Van:55::R:Van:9:32:21:34:52:5::R:Van:56:49:58:48:30:38:18:23::R:Van:4:50:31:37:26:43:22::R:Van:36:33:61::R:Van:16:54:27::R:Van:20:17:19:8:11:51:45::R:Van:12:25:47:14::R:Van:39:35:40:41:13::R:Van:53:46:60:2:15:,41307.991686347115,12.0,206539.95843173552,621059.8752952066,1440.0,619619.8752952066,9607.071022462833,1486.888771608429,10350.997921586775,3442.3326405289254,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:1:0:3,42364.77159145347,4,1,0,3,2 23 (2.0:93.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[true-Van]:6 22 (6.0:13.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[true-Van]:9 24 (9.0:23.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[true-Van]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[true-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[true-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Van]:30 11 (30.0:37.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[true-Van]:41 5 (41.0:35.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Van]:46 19 (46.0:1.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:51 7 (51.0:65.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:57 6 (57.0:57.0)[false-Van]:40 2 (40.0:71.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:,SOL:R:Van:2:53:58:32::R:Van:23:45:13::R:Van:3:4:21:31:20:34:14::R:Van:11:6:7:8:5::R:Van:12:9:10::R:Van:19:17:18:29::R:Van:39:15::R:Van:22:42:25:55:38::R:Van:27:30:35:36:44:37:28::R:Van:16:41:33:50:60:43:24::R:Van:46:47:48:51:49:26:52:59::R:Van:57:40:61:54:56:,42364.77159145347,12.0,211823.85795726738,636911.5738718022,1440.0,635471.5738718022,7590.311502585171,1009.1720942938044,10615.19289786337,3530.3976326211227,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:1:0:4,51295.5832405966,4,1,0,4,3 17 (3.0:15.0)[false-Van]:4 12 (4.0:23.0)[false-Van]:38 12 (38.0:5.0)[false-Van]:5 6 (5.0:53.0)[false-Van]:7 3 (7.0:29.0)[false-Van]:8 24 (8.0:47.0)[false-Van]:9 24 (9.0:23.0)[false-Van]:11 7 (11.0:21.0)[false-Van]:12 12 (12.0:93.0)[false-Van]:24 22 (24.0:47.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-Van]:14 14 (14.0:69.0)[false-Van]:15 20 (15.0:53.0)[false-Walker]:16 16 (16.0:25.0)[false-Van]:17 16 (17.0:85.0)[false-Van]:18 4 (18.0:81.0)[false-Van]:19 9 (19.0:77.0)[false-Van]:20 18 (20.0:45.0)[false-Van]:10 11 (10.0:67.0)[false-Van]:21 14 (21.0:31.0)[false-Van]:22 10 (22.0:49.0)[false-Van]:23 19 (23.0:63.0)[false-Van]:25 19 (25.0:33.0)[false-Van]:29 18 (29.0:87.0)[false-Van]:2 23 (2.0:93.0)[false-Van]:26 9 (26.0:39.0)[false-Van]:27 18 (27.0:49.0)[false-Van]:30 11 (30.0:37.0)[false-Van]:32 18 (32.0:97.0)[false-Van]:33 15 (33.0:31.0)[false-Van]:34 4 (34.0:35.0)[false-Van]:35 12 (35.0:79.0)[false-Van]:36 8 (36.0:73.0)[false-Van]:31 19 (31.0:19.0)[false-Van]:37 18 (37.0:35.0)[false-Walker]:40 2 (40.0:71.0)[false-Van]:41 5 (41.0:35.0)[false-Van]:42 14 (42.0:27.0)[false-Van]:39 72 (39.0:19.0)[false-Van]:44 19 (44.0:47.0)[false-Van]:43 11 (43.0:31.0)[false-Van]:45 16 (45.0:87.0)[false-Van]:46 19 (46.0:1.0)[false-Van]:47 3 (47.0:1.0)[false-Van]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-Van]:51 7 (51.0:65.0)[false-Van]:52 13 (52.0:65.0)[false-Van]:54 23 (54.0:23.0)[false-Van]:60 9 (60.0:13.0)[false-Van]:28 2 (28.0:49.0)[false-Van]:55 22 (55.0:5.0)[false-Van]:56 18 (56.0:53.0)[false-Van]:6 22 (6.0:13.0)[false-Van]:57 6 (57.0:57.0)[false-Van]:58 12 (58.0:89.0)[false-Van]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-Van]:,SOL:R:Van:3:4:38:5:7:8:9::R:Van:11:12:24:13:14:15:16::R:Van:17:18:19:20:10:21:22::R:Van:23:25:29:2:26::R:Van:27:30:32:33:34:35:36::R:Van:31:37:40:41:42::R:Van:39:44::R:Van:43:45:46:47:48:49:53::R:Van:50:51:52:54:60:28:55::R:Van:56:6:57:58:59:61:,51295.5832405966,10.0,256477.916202983,770633.748608949,1200.0,769433.748608949,8619.494522950718,1137.2708943733276,12843.89581014915,4274.631936716383,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:1:1:0,-1.0,4,1,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:1:1,-1.0,4,1,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:1:1:2,41299.34101777914,4,1,1,2,15 20 (15.0:53.0)[false-Van]:24 22 (24.0:47.0)[true-Van]:59 27 (59.0:51.0)[false-Walker]:29 18 (29.0:87.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:3 17 (3.0:15.0)[false-Van]:57 6 (57.0:57.0)[false-Van]:42 14 (42.0:27.0)[false-Van]:7 3 (7.0:29.0)[false-Van]:8 24 (8.0:47.0)[false-Walker]:9 24 (9.0:23.0)[true-Van]:11 7 (11.0:21.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[true-Van]:28 2 (28.0:49.0)[true-Van]:13 8 (13.0:67.0)[false-Van]:27 18 (27.0:49.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Van]:4 12 (4.0:23.0)[true-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-Van]:41 5 (41.0:35.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-Walker]:36 8 (36.0:73.0)[false-Walker]:5 6 (5.0:53.0)[false-Van]:44 19 (44.0:47.0)[true-Van]:16 16 (16.0:25.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[true-Van]:34 4 (34.0:35.0)[true-Van]:30 11 (30.0:37.0)[false-Walker]:19 9 (19.0:77.0)[false-Van]:52 13 (52.0:65.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-Van]:2 23 (2.0:93.0)[false-Van]:45 16 (45.0:87.0)[false-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-Van]:14 14 (14.0:69.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[true-Van]:40 2 (40.0:71.0)[false-Van]:51 7 (51.0:65.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-Van]:54 23 (54.0:23.0)[true-Van]:33 15 (33.0:31.0)[false-Van]:56 18 (56.0:53.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:,SOL:R:Van:15::R:Van:24:59:29:49:22::R:Van:6:3:57:42:7:8::R:Van:9:11:58:48:38:18::R:Van:25::R:Van:28:13:27::R:Van:23::R:Van:4:50:31:41:26:47:43:36:5::R:Van:44:16:20:61:53:17::R:Van:21::R:Van:34:30:19:52:32:37:35:10::R:Van:2:45:46:60:14::R:Van:39:40:51:12::R:Van:54:33:56:55:,41299.34101777914,14.0,206496.70508889572,621170.1152666871,1680.0,619490.1152666871,9700.954825854962,1181.166970672343,10352.835254444786,3441.611751481595,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
