Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
2:0:1:2,28169.842395774816,2,0,1,2,4 25 (4.0:16.0)[true-Van]:2 3 (2.0:94.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[true-Van]:32 15 (32.0:9.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[true-Van]:20 11 (20.0:58.0)[false-Walker]:22 22 (22.0:41.0)[false-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[true-Van]:24 19 (24.0:84.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-Walker]:38 15 (38.0:21.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[true-Van]:54 11 (54.0:46.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-Van]:28 15 (28.0:60.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[true-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[true-Van]:30 7 (30.0:58.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[true-Van]:16 36 (16.0:21.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:50 24 (50.0:97.0)[false-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:,SOL:R:Van::R:Van:4:2:7:10:14:9::R:Van:52:40:36:11::R:Van:8:32:15:35:47:17:6::R:Van:18:20:22:21:34::R:Van:26:24:25:38:13::R:Van:27:54:44:28:29:5::R:Van:41:31:23::R:Van:33:30:42:51:39:12::R:Van:3:16::R:Van:43:45:46:48:37::R:Van:49:50:19:53:55:,28169.842395774816,12.0,140849.2119788741,423987.6359366223,1440.0,422547.6359366223,6273.638102053931,NaN,7851.622887715227,2608.318740349521,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
2:0:1:3,85245.66106545443,2,0,1,3,3 12 (3.0:10.0)[false-Van]:4 25 (4.0:16.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[true-Van]:10 20 (10.0:90.0)[true-Van]:11 13 (11.0:41.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[true-Van]:44 10 (44.0:84.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[true-Van]:15 11 (15.0:13.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[true-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-Van]:26 23 (26.0:47.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:41 3 (41.0:49.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[false-Walker]:32 15 (32.0:9.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[true-Van]:39 18 (39.0:57.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:54 11 (54.0:46.0)[false-Van]:,SOL:R:Van:3:4:21:5:8:9::R:Van:6::R:Van:10:11::R:Van:12:44:17:14:13::R:Van:22:15::R:Van:18:19:20:33:16::R:City Cargo Bike:7::R:City Cargo Bike:2::R:Van:29:26:27::R:Van:28:41:23:31:52:32:34::R:City Cargo Bike:35::R:City Cargo Bike:37:30::R:City Cargo Bike:24::R:City Cargo Bike:48::R:Van:38:39:40:25:42::R:City Cargo Bike:36::R:City Cargo Bike:43::R:City Cargo Bike:46::R:City Cargo Bike:47::R:Van:49:45:53:50:51:55:54:,85245.66106545443,20.0,143347.04378221883,544893.6359646778,1700.0,543193.6359646778,5489.69756049839,1862.8022943476365,10090.622888234773,2654.574884855904,50.0,0.0,0.0,50.0,80.0,0.0,0.0,20.0,34.0,0.0,0.0,66.0,77.0,0.0,0.0,23.0,DelRoute:LargeVan:simple
2:0:1:4,-1.0,2,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:0:2:0,-1.0,2,0,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:0:2:1,29724.484394815052,2,0,2,1,3 12 (3.0:10.0)[true-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-Van]:22 22 (22.0:41.0)[true-Van]:2 3 (2.0:94.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[true-Walker]:27 19 (27.0:11.0)[true-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[true-Van]:36 25 (36.0:88.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[true-Van]:44 10 (44.0:84.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[true-Van]:26 23 (26.0:47.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:38 15 (38.0:21.0)[false-Walker]:5 4 (5.0:25.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[true-Van]:34 12 (34.0:19.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[true-Van]:46 66 (46.0:89.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:52 18 (52.0:1.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:40:24:6::R:Van:9::R:Van:22::R:Van:2:10:29:11::R:Walker:8::R:Van:27:21:14:13::R:Van:15:36:12::R:Van:19:44:7:23::R:Van:25:26:16::R:Van:28:38:5::R:Van:32:34:37:30:20:39:42:18::R:Van:43:35:47:33:4::R:Van:45:46:48:41:17::R:Van:49:53:50:51:55:54:52:31:,29724.484394815052,15.0,135826.8898933323,414328.88251229405,1730.0,412598.88251229405,6177.01588364317,NaN,7672.757083561001,2515.31277580245,93.0,7.0,0.0,0.0,98.0,2.0,0.0,0.0,91.0,9.0,0.0,0.0,97.0,3.0,0.0,0.0,RndSwap:simple
2:0:2:2,29724.484394815052,2,0,2,2,3 12 (3.0:10.0)[true-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-City Cargo Bike]:22 22 (22.0:41.0)[true-Van]:15 11 (15.0:13.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[true-Van]:27 19 (27.0:11.0)[true-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[true-Van]:36 25 (36.0:88.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[true-Van]:44 10 (44.0:84.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[true-Van]:26 23 (26.0:47.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:38 15 (38.0:21.0)[false-Walker]:47 10 (47.0:10.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[true-Van]:34 12 (34.0:19.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[true-Van]:46 66 (46.0:89.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:53 7 (53.0:96.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:52 18 (52.0:1.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:40:24:6::R:City Cargo Bike:9::R:Van:22::R:Van:15:10:29:11::R:Van:8::R:Van:27:21:14:13::R:Van:2:36:12::R:Van:19:44:7:23::R:Van:25:26:16::R:Van:28:38:47:5::R:Van:32:34:37:30:20:39:42:18::R:Van:43:35:33:4::R:Van:45:46:48:41:17::R:Van:49:53:50:51:55:54:52:31:,29724.484394815052,15.0,143070.37539549635,433161.9448179206,1730.0,431431.9448179206,6177.01588364317,NaN,8021.517496628159,2649.4513962128954,93.0,0.0,0.0,7.0,98.0,0.0,0.0,2.0,96.0,0.0,0.0,4.0,99.0,0.0,0.0,1.0,AddRoute:CargoBike:simple
2:0:2:3,85086.47295886207,2,0,2,3,3 12 (3.0:10.0)[true-Van]:17 6 (17.0:57.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[true-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[true-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[true-Van]:38 15 (38.0:21.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[true-City Cargo Bike]:44 10 (44.0:84.0)[true-Van]:46 66 (46.0:89.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:27 19 (27.0:11.0)[true-Van]:12 14 (12.0:21.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[true-Van]:37 2 (37.0:33.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:34 12 (34.0:19.0)[false-Walker]:22 22 (22.0:41.0)[true-Van]:30 7 (30.0:58.0)[true-Van]:42 20 (42.0:51.0)[false-Walker]:49 12 (49.0:75.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[false-Van]:39 18 (39.0:57.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-Van]:45 10 (45.0:95.0)[false-Walker]:47 10 (47.0:10.0)[false-Walker]:52 18 (52.0:1.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:17:11:13::R:Van:16:55:48:9::R:City Cargo Bike:4::R:City Cargo Bike:26::R:City Cargo Bike:7::R:City Cargo Bike:20::R:City Cargo Bike:10::R:City Cargo Bike:43::R:City Cargo Bike:29::R:City Cargo Bike:15::R:City Cargo Bike:21::R:City Cargo Bike:6::R:City Cargo Bike:18::R:City Cargo Bike:14::R:Van:24:38:23:5::R:Van:28:19:2:8::R:City Cargo Bike:33::R:Van:44:46:25:41::R:Walker:54::R:Van:27:12::R:Van:32:37:53:34::R:Van:22::R:Van:30:42:49:50:40:51:39::R:City Cargo Bike:31::R:Van:36:45:47:52:35:,85086.47295886207,26.0,143400.88042801036,545085.2350305512,2070.0,543015.2350305512,6140.120621059739,NaN,10094.171019084282,2655.5718597779696,42.0,4.0,0.0,54.0,72.0,2.0,0.0,26.0,34.0,7.0,0.0,59.0,71.0,1.0,0.0,28.0,RndSwap:simple
2:0:2:4,150319.496431144,2,0,2,4,2 3 (2.0:94.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-Van]:51 5 (51.0:74.0)[true-Van]:12 14 (12.0:21.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[true-Van]:22 22 (22.0:41.0)[false-Van]:23 10 (23.0:50.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[true-Van]:27 19 (27.0:11.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[true-Van]:37 2 (37.0:33.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[true-Van]:54 11 (54.0:46.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[true-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[true-City Cargo Bike]:53 7 (53.0:96.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:50::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:10::R:Van:52::R:Van:51:12:8:32:21:15::R:City Cargo Bike:16::R:City Cargo Bike:17:5::R:City Cargo Bike:18::R:Van:20:22:23:26:24:11::R:City Cargo Bike:13::R:City Cargo Bike:25::R:Van:38:27:9:14:28:30:31::R:City Cargo Bike:19::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:36::R:City Cargo Bike:29::R:City Cargo Bike:48::R:City Cargo Bike:49::R:City Cargo Bike:34::R:City Cargo Bike:45::R:Van:33:37:35:44::R:Van:41:54:42:46::R:City Cargo Bike:47::R:City Cargo Bike:43::R:City Cargo Bike:55::R:City Cargo Bike:53:,150319.496431144,31.0,140209.9815135557,667154.9447975327,1970.0,665184.9447975327,6336.133505705087,2223.8427365886932,12354.72119995431,2596.4811391399203,19.0,0.0,0.0,81.0,52.0,0.0,0.0,48.0,19.0,0.0,0.0,81.0,54.0,0.0,0.0,46.0,AddRoute:LargeVan:simple
2:0:3:0,-1.0,2,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:0:3:1,-1.0,2,0,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:0:3:2,54106.82001656732,2,0,3,2,2 3 (2.0:94.0)[true-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[true-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[true-Van]:43 14 (43.0:9.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-Van]:3 12 (3.0:10.0)[true-Walker]:4 25 (4.0:16.0)[true-Van]:25 21 (25.0:97.0)[true-Van]:24 19 (24.0:84.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-Van]:26 23 (26.0:47.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[true-Van]:10 20 (10.0:90.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[true-Van]:37 2 (37.0:33.0)[true-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[true-Van]:29 22 (29.0:60.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-Van]:40 13 (40.0:81.0)[true-Van]:7 20 (7.0:81.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[true-Van]:48 7 (48.0:69.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[true-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-Van]:23 10 (23.0:50.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[true-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[true-Van]:53 7 (53.0:96.0)[false-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:22 22 (22.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:19:11::R:City Cargo Bike:13::R:City Cargo Bike:27::R:Van:14:43:16::R:Van:9::R:Walker:3::R:Van:4::R:Van:25:24:42:26::R:Van:28:10:21:12::R:Van:18::R:City Cargo Bike:37:17::R:City Cargo Bike:31::R:City Cargo Bike:38::R:City Cargo Bike:30::R:City Cargo Bike:8::R:Van:36:29:39:33:20::R:Van:40:7:6::R:Van:52:48:32:15::R:Van:34:35:49:41:23::R:Van:44:45:46:47:5::R:Van:54:53:55:50:51:22:,54106.82001656732,22.0,142993.64757793618,482077.1237357687,2080.0,479997.1237357687,6248.961015373933,NaN,8927.354143254975,2648.030510702522,64.0,5.0,0.0,32.0,83.0,2.0,0.0,15.0,53.0,5.0,0.0,42.0,87.0,1.0,0.0,12.0,RndSwap:simple
